index,ID,Label,snr,amplitude,peak_frequency,central_freq,duration,bandwidth,chisq,chisq_dof,GPStime,channel,Air_Compressor,Blip,Chirp,Extremely_Loud,Helix,Koi_Fish,Light_Modulation,Low_Frequency_Burst,Low_Frequency_Lines,None_of_the_Above,No_Glitch,Paired_Doves,Power_Line,Repeating_Blips,Scattered_Light,Scratchy,Tomte,Violin_Mode,Wandering_Line,Whistle
15447,GmKrzEwpkl,Scratchy,11.68778,6.84523e-23,237.32802,269.42269,0.23828,214.45248,0.0,0.0,1129060067.94,H1:GDS-CALIB_STRAIN,6.69863192693e-11,5.04654096289e-09,7.83913911562e-09,7.0147421205e-10,3.30376252577e-07,2.49324338952e-10,2.53251730697e-09,5.27076693402e-08,5.03765022586e-07,3.73788134311e-05,1.5679736407e-06,2.34905168234e-11,5.72888125827e-10,2.03960262013e-08,4.25610302557e-09,0.999960005283,3.72921797609e-11,4.44420542034e-13,1.42837783268e-10,1.38581654596e-07
15448,eOq0x4uv66,Scratchy,10.22557,7.21631e-23,171.21339,205.95334,0.6875,201.48023,0.0,0.0,1128781933.16,H1:GDS-CALIB_STRAIN,2.85109562099e-14,2.39840890204e-11,5.61765634011e-10,1.03791600314e-10,3.92587651277e-08,1.77247494459e-10,2.37714839132e-12,3.41622997252e-13,1.10976575152e-11,3.95766983274e-05,5.06124120392e-09,1.18992028687e-13,2.26813602622e-11,4.57461851511e-07,2.31387473201e-13,0.999959945679,2.23969735987e-12,2.67346163111e-14,3.50646942038e-12,5.31142907434e-11
15449,F2xLMFuWw0,Scratchy,10.00923,1.48604e-22,297.44016,318.27651,0.25977,288.56888,0.0,0.0,1129041013.63,H1:GDS-CALIB_STRAIN,1.81378773112e-10,7.72750041733e-09,1.07920703485e-08,6.11976525011e-10,1.64167408911e-06,6.60529131391e-10,4.92999374657e-09,1.42126950209e-08,4.23607360744e-07,3.79058546969e-05,2.5191954478e-07,1.0660979044e-10,4.58344001641e-10,9.7380265629e-08,1.00018771043e-09,0.999959588051,8.40974026528e-11,7.22169448807e-13,1.36109928883e-10,2.44339410926e-08
15450,Nx1pCB2OlA,Scratchy,8.07616,5.57927e-23,144.99133,158.77957,0.57812,153.27215,0.0,0.0,1130507832.9,H1:GDS-CALIB_STRAIN,1.02846203776e-11,5.29398569427e-09,2.12155040202e-08,8.03866928578e-09,3.14482129227e-08,8.57979964852e-10,4.80626961841e-11,7.80747428514e-12,1.07207567268e-08,3.75039890059e-05,9.74016316491e-08,1.0728922091e-11,6.89326711267e-08,2.64093409896e-06,2.64987476406e-10,0.999959588051,9.87594311885e-11,1.73426984579e-11,1.24675852975e-10,1.45698098031e-09
15452,RX0fXhpurr,Scratchy,10.13058,6.0321e-23,236.87324,1680.56206,0.21851,3029.96417,0.0,0.0,1129060070.7,H1:GDS-CALIB_STRAIN,1.28793568692e-12,8.14987743958e-10,4.25999679976e-09,6.54106768749e-11,5.51068796995e-06,6.07476569048e-10,4.43315856247e-10,2.86214628387e-11,8.83468631585e-10,3.44186519214e-05,9.36461752588e-09,1.71571448455e-12,8.87206835776e-11,1.23896563764e-06,1.27448138848e-11,0.99995881319,2.05129229575e-12,1.16124811996e-14,7.65841556838e-12,2.59259569368e-09
15454,diz3LCrpXo,Scratchy,7.93969,4.73362e-23,212.58041,208.23927,0.21875,196.90836,0.0,0.0,1129307802.28,H1:GDS-CALIB_STRAIN,1.09609890608e-11,5.37219158048e-09,4.91592508922e-08,9.06692221303e-10,3.87863519791e-06,1.55661872281e-09,7.71329222715e-10,9.94541071719e-09,3.76337325747e-08,3.59915684385e-05,5.80540699957e-07,7.67849950289e-11,2.29512839289e-10,6.56723102566e-07,9.36160454712e-11,0.999958515167,2.36233116402e-10,1.09465934581e-11,5.2475224166e-10,2.73751936675e-07
15455,qrsQZGPGUV,Scratchy,8.72255,5.5784e-23,97.47966,1937.74318,0.89062,3776.32465,0.0,0.0,1130677412.03,H1:GDS-CALIB_STRAIN,7.98131422064e-11,2.29581793576e-08,4.7158813743e-08,2.39359678744e-08,1.45277795127e-07,2.33107666503e-09,6.31261098949e-10,2.22584606996e-11,4.00239308362e-08,4.62829075332e-06,6.70548979542e-06,1.12341447256e-09,6.29983787803e-06,2.55057566392e-05,1.20943433046e-09,0.999956488609,2.95972379938e-09,6.50865459306e-08,8.24718870973e-09,1.95207334741e-08
15456,OPPDxvIQ6o,Scratchy,9.20409,5.48043e-23,236.87324,271.11445,0.1875,211.06895,0.0,0.0,1129060069.34,H1:GDS-CALIB_STRAIN,1.01925117652e-11,2.16289389177e-10,1.48383216825e-09,2.49426174159e-10,3.14092403642e-06,1.32629282557e-10,1.49661139037e-09,2.78306516721e-10,2.42764794933e-08,4.02718615078e-05,8.6246714659e-08,3.50307434969e-12,1.17104548281e-10,8.04056554671e-08,4.9548626313e-10,0.9999563694,3.58998681477e-12,9.54274772267e-15,2.79764471138e-12,1.24882520991e-10
15457,AVkRTRVzWw,Scratchy,8.33898,5.0623e-23,265.68945,331.97292,0.15625,261.17607,0.0,0.0,1129041020.93,H1:GDS-CALIB_STRAIN,3.97853250345e-10,2.20885052471e-08,1.43059271096e-08,1.17799003885e-09,3.73073191895e-07,1.05461706035e-09,5.54604695502e-10,8.02777577746e-09,1.12601263424e-07,2.06402892218e-05,2.09028385143e-05,2.17977733086e-10,3.34645093858e-08,1.26646895637e-07,7.14751535735e-10,0.999955773354,3.92788607195e-10,1.58197673711e-11,2.14655715425e-09,1.98635757442e-06
15458,1QgyjkDGYh,Scratchy,7.55875,5.38142e-23,183.49487,183.63911,0.33594,132.8051,0.0,0.0,1127158499.1,H1:GDS-CALIB_STRAIN,1.74563976555e-13,1.24226531284e-08,9.013240998e-08,8.63291216291e-10,4.2210243123e-07,1.53739576625e-09,7.83716702646e-10,3.12351006171e-10,2.41676789692e-09,2.9799872209e-05,2.26343068732e-08,3.69715716375e-12,1.09026981887e-10,1.46825877891e-05,5.61002069452e-12,0.999954938889,7.80376527287e-11,3.85323717378e-12,2.53361442937e-10,2.74271250156e-09
15461,xcZ2XMvSox,Scratchy,7.91997,5.8102e-23,149.41414,169.56273,0.1875,160.33633,0.0,0.0,1129061841.25,H1:GDS-CALIB_STRAIN,1.26676820075e-11,8.97003303635e-07,4.39973888433e-07,3.07795788856e-09,8.02070098871e-06,4.8228034899e-09,5.40971434315e-10,9.5722915705e-11,4.2333749839e-09,1.03758966361e-05,3.13461811174e-07,1.75762026461e-11,3.04990841471e-08,2.613320612e-05,3.80580317261e-10,0.999953746796,6.20921647432e-10,4.12040887521e-11,6.93480967096e-11,5.20720977448e-09
15463,MRWCkPDSd7,Scratchy,8.37785,5.80883e-23,153.65439,179.75799,0.47266,139.94581,0.0,0.0,1127478499.71,H1:GDS-CALIB_STRAIN,5.51371929613e-14,1.42787087709e-10,2.00142991069e-09,7.47769485221e-11,2.71516622519e-08,4.34705847707e-11,7.21188430156e-12,1.57340446227e-10,2.46079018273e-10,4.77792746096e-05,1.22428417626e-07,3.50621929494e-13,9.21016388156e-12,1.05395203676e-08,6.18416646017e-12,0.999952077866,1.32590691898e-11,3.33447563994e-14,2.09061565802e-12,1.4071770138e-10
15464,FZB4A0THqP,Scratchy,9.01541,5.36808e-23,236.87324,255.73776,0.23242,241.82233,0.0,0.0,1129060071.11,H1:GDS-CALIB_STRAIN,2.67321009079e-11,4.44940785604e-11,5.88492810039e-10,1.03360507653e-10,1.45020095488e-07,4.0414071395e-11,4.92793965357e-11,9.12062786407e-11,2.84435195397e-08,4.72444735351e-05,5.35406684321e-07,7.84859503777e-12,1.04322939176e-09,3.7216669746e-09,1.86921617074e-10,0.999952018261,1.39401608746e-12,9.73937253003e-14,6.85294269248e-12,9.20555898176e-09
15465,UdcHDfF8Pz,Scratchy,8.08443,5.35525e-23,206.40207,2346.93307,0.41797,4387.26541,0.0,0.0,1130081147.64,H1:GDS-CALIB_STRAIN,9.71961660462e-12,7.75852715407e-09,7.70044028542e-09,2.5474808929e-09,2.33496493252e-08,1.00767838518e-09,5.65359048466e-09,1.45924525796e-08,1.80093877589e-07,4.68926300528e-05,3.74556918814e-07,2.33862963717e-11,2.49724596557e-09,6.81468918629e-07,4.7805051584e-11,0.999951779842,8.15679815358e-11,9.55933249225e-12,2.47050224722e-09,1.89786053539e-08
15466,7npDN4io4K,Scratchy,8.88041,6.08816e-23,108.77249,778.93648,2.875,1396.75834,0.0,0.0,1134825982.39,H1:GDS-CALIB_STRAIN,2.72683733232e-11,1.04284270108e-09,3.54396512137e-08,1.73390759528e-08,7.54459449581e-07,1.30713739832e-09,1.15151133073e-09,7.61488372358e-11,1.15469937612e-07,2.97294263873e-05,1.40292913784e-05,7.54471263242e-10,2.14370231788e-07,3.72980684915e-06,1.21649590401e-09,0.99995136261,7.53987872137e-10,5.79810066625e-09,6.93540502805e-10,2.13441122554e-08
15469,D5VBJQTTVa,Scratchy,8.27975,5.31813e-23,265.68945,269.42269,0.25,214.45248,0.0,0.0,1127750552.13,H1:GDS-CALIB_STRAIN,8.38302344208e-11,1.24367588228e-07,8.8418808275e-08,2.2624981888e-09,1.47971502429e-06,3.39792838311e-09,2.19802345214e-08,8.22334413897e-07,9.86865302366e-07,4.3054773414e-05,2.25890107686e-06,1.13478781927e-10,7.59987184296e-10,2.72302344229e-07,1.48612200324e-09,0.99994969368,6.04799266224e-10,1.79006397379e-12,2.88046386743e-09,1.2134599956e-06
15470,vOqelahLbj,Scratchy,9.71114,5.57425e-23,133.17468,3237.10029,1.8125,6451.54486,0.0,0.0,1133095076.84,H1:GDS-CALIB_STRAIN,2.02444448873e-14,3.59873616367e-13,1.10480817203e-11,3.01937835845e-10,6.51043933431e-07,1.16933632915e-11,1.16411784726e-11,3.40489745773e-12,6.52665421708e-10,4.96608663525e-05,7.77342723524e-09,2.64831857616e-13,6.03889984893e-13,1.58309754195e-09,5.78953170127e-11,0.99994969368,2.63320290052e-13,7.88188297859e-15,1.1367459979e-14,4.20828216025e-12
15471,U8cZcAF1uA,Scratchy,7.65479,5.54941e-23,163.10454,179.56173,0.0625,111.70784,0.0,0.0,1135431585.03,H1:GDS-CALIB_STRAIN,1.46042414273e-11,8.01778980986e-08,6.84391849859e-08,2.25930851805e-09,1.3569660041e-05,1.9692962816e-09,1.09129105752e-09,6.37820518623e-10,1.67664353512e-08,3.36510202033e-05,2.77918661595e-06,3.40436880075e-11,9.11647757285e-10,1.40676934279e-06,1.02418606929e-09,0.999948382378,5.76385494888e-10,4.84467847783e-11,8.48391634722e-11,3.4179848285e-08
15472,49mql721MY,Scratchy,9.5114,5.57404e-23,232.18708,242.61188,0.78125,237.80814,0.0,0.0,1131302809.76,H1:GDS-CALIB_STRAIN,8.42110330578e-14,4.60691129689e-09,1.0520173177e-08,1.73549424831e-10,2.29501310969e-05,6.25290264011e-10,3.54531088931e-08,1.40837244089e-08,3.14143235869e-08,2.8352767913e-05,3.59368779179e-09,3.64329096406e-12,2.63694719272e-13,8.77921934261e-07,1.65296457078e-11,0.999947667122,1.10732699052e-11,6.33798636946e-14,1.20974248414e-12,3.26361480063e-08
15473,VSw5uGs4dO,Scratchy,10.63066,5.98277e-23,211.99407,208.23927,0.26953,196.90836,0.0,0.0,1129050559.71,H1:GDS-CALIB_STRAIN,1.89082013935e-10,1.28257227061e-07,2.02003761274e-07,2.74547229395e-09,8.98450991826e-07,3.67452779315e-09,1.16673835038e-08,3.56968314463e-07,8.26884729577e-07,3.48123685399e-05,1.36105063575e-05,2.79872902631e-10,6.10886319308e-09,2.15363115785e-07,3.47333051209e-09,0.999946057796,1.46559031577e-09,6.95442592402e-11,1.96140081954e-09,2.87375746666e-06
15475,Yp2i2LqSwX,Scratchy,8.62518,5.10006e-23,236.87324,271.11445,0.14258,211.06895,0.0,0.0,1128870401.34,H1:GDS-CALIB_STRAIN,7.96796351121e-10,3.0698458886e-07,3.74731911279e-07,1.33328939e-08,2.37808581005e-06,1.66667053492e-08,3.97547452735e-08,1.64487758525e-07,2.5911262469e-07,4.76279419672e-05,1.48032347624e-06,6.98084146045e-10,1.06913988773e-08,1.7425779788e-06,7.04597757917e-09,0.999944925308,5.07753483703e-09,3.37393619987e-11,3.36380656663e-09,6.35009826055e-07
15476,rM1nP8carJ,Scratchy,9.0968,5.82136e-23,236.87324,255.73776,0.19141,241.82233,0.0,0.0,1129068206.0,H1:GDS-CALIB_STRAIN,4.02776336589e-12,1.57712349846e-08,8.75618013652e-08,5.47516754157e-10,1.96966539079e-05,4.32215291335e-10,1.82214648703e-07,5.74867613068e-07,2.0416798634e-06,3.1667015719e-05,6.17749762455e-08,6.75260056204e-11,9.96158797811e-12,5.11406142323e-07,6.14519768405e-10,0.999944925308,3.66001291774e-11,3.98527521747e-12,1.78160576569e-11,2.07671604358e-07
15477,mvOLB3F5Ih,Scratchy,9.11979,6.35331e-23,281.11691,289.9985,0.0625,173.30086,0.0,0.0,1129041010.31,H1:GDS-CALIB_STRAIN,1.04676843582e-10,2.42960197738e-07,1.27282319795e-07,1.83884762972e-09,7.01221381405e-07,3.89046528326e-09,1.35834357096e-08,2.1209469736e-08,8.20253490019e-07,1.64921639225e-05,3.17990561598e-05,3.02816272058e-10,4.30632169923e-08,2.57313718066e-06,1.0168803577e-09,0.999944150448,4.49741133224e-10,3.07396053056e-10,3.47095974185e-09,3.00852002511e-06
15478,2y8J4rA2ms,Scratchy,9.04096,6.53262e-23,171.21339,179.75799,0.15625,139.94581,0.0,0.0,1128700675.36,H1:GDS-CALIB_STRAIN,9.73507593982e-11,5.49368678548e-07,1.18795776416e-06,6.19413764724e-09,1.68625845731e-07,2.40572695098e-09,4.53464110706e-09,3.06387804017e-08,1.40678423577e-07,4.50322950201e-05,7.24060009816e-06,3.4051156339e-10,3.85941838488e-08,1.16924127269e-06,2.89927126751e-09,0.999944090843,2.89423240929e-09,9.3000401824e-10,8.45042613662e-09,2.92671018087e-07
15479,h1D1t3DOAJ,Scratchy,10.94441,6.84529e-23,265.68945,278.69027,0.17188,195.91732,0.0,0.0,1128777015.3,H1:GDS-CALIB_STRAIN,3.93154571399e-11,2.903325802e-09,7.59522045257e-09,2.66801858384e-10,5.76799209284e-07,9.08868466598e-11,1.02408925784e-09,3.66800612106e-09,4.43198985067e-07,5.52840829187e-05,1.77417689429e-07,1.12336442232e-11,2.54159554514e-10,9.75483693821e-09,1.00407082648e-09,0.999943494797,1.06050506918e-11,4.47004968305e-14,6.64437810327e-11,2.08826644865e-08
15480,FNMJtC1Cxt,Scratchy,7.90948,5.71557e-23,144.99133,3132.85594,1.875,6247.80197,0.0,0.0,1135442175.62,H1:GDS-CALIB_STRAIN,1.36743854087e-11,6.73679323882e-07,1.00961540284e-06,6.10994144168e-09,2.53001047668e-07,8.59760174166e-09,8.13062228655e-10,4.54533827243e-10,7.2117356531e-09,1.4444698536e-05,1.09719576358e-06,9.04863961537e-11,2.09721221722e-07,3.84405939258e-05,3.01026044369e-11,0.999943256378,9.24950893655e-10,3.30617799804e-09,1.06568105451e-08,5.49062349364e-07
15481,RseKOVL9Ab,Scratchy,8.60419,5.71199e-23,108.75161,502.65517,0.75,886.76713,0.0,0.0,1127624651.33,H1:GDS-CALIB_STRAIN,1.72151268935e-11,2.94653329513e-11,8.61970883559e-10,1.72017844413e-09,5.45460565604e-08,9.03547514586e-11,2.05946926179e-11,8.3866913414e-11,1.26589199567e-07,3.88727785321e-05,1.82181920536e-05,4.27401933289e-11,4.54336372968e-08,1.82820745209e-08,2.46423353945e-10,0.999942660332,3.99776912963e-11,1.82323975362e-10,2.83260082057e-10,2.8834465482e-08
15482,U3QcgLo6Hn,Scratchy,7.63454,5.74693e-23,189.36444,234.44495,0.24707,144.497,0.0,0.0,1127240264.86,H1:GDS-CALIB_STRAIN,9.76109519818e-14,1.0044468729e-10,4.10807610152e-10,4.45296799434e-10,1.62582107777e-08,8.42851732852e-10,6.52215018104e-11,1.81615156941e-11,1.39369349395e-10,5.50981312699e-05,1.07173034891e-08,6.5313054444e-13,2.27912161366e-10,2.22230823965e-06,7.33645674593e-13,0.999942660332,8.76974708131e-12,2.67352898717e-13,2.5865171116e-10,8.57854121072e-10
15483,SvzffiyJis,Scratchy,8.88563,5.94397e-23,171.21339,243.21701,0.25977,266.86384,0.0,0.0,1129064038.81,H1:GDS-CALIB_STRAIN,2.08058049955e-12,1.99135846701e-10,2.81015832826e-09,3.91335908123e-10,2.88504736545e-07,1.56389109995e-10,4.84467119199e-11,5.62579705043e-10,4.44089431895e-09,5.83583168918e-05,8.28556991905e-08,1.10561830958e-12,3.92174868968e-11,3.84885083804e-08,1.88299389969e-10,0.99994122982,2.28530718654e-11,7.43635211866e-15,9.04102151218e-13,3.1478386564e-10
15484,W02oKM5nc4,Scratchy,8.54721,4.69966e-23,167.09856,2875.19509,1.15625,5550.7348,0.0,0.0,1131302812.61,H1:GDS-CALIB_STRAIN,6.03647503077e-13,4.9614885117e-11,9.15685305358e-11,1.23795140805e-10,2.94445996474e-08,1.63352144311e-11,3.44816231124e-10,1.60891577838e-09,2.41994939643e-07,5.85567722737e-05,1.60268456284e-07,6.96689071451e-13,1.55274610444e-12,1.98878158386e-09,2.87458529202e-11,0.999940991402,6.20135496773e-12,8.32133502187e-14,1.04469028914e-11,1.08247721897e-08
15485,el5g18Qn7V,Scratchy,9.87964,7.19178e-23,171.21339,162.88982,0.71875,173.68215,0.0,0.0,1128695525.06,H1:GDS-CALIB_STRAIN,1.64042401624e-12,3.80218352802e-07,2.28792373491e-07,4.08828748633e-09,7.35798857932e-06,2.09258335104e-08,3.27627103225e-09,1.83553738875e-09,9.0213442272e-10,2.16441367229e-05,6.46060527743e-07,2.40950991798e-11,3.54912627065e-10,2.87122675218e-05,1.65183880463e-10,0.999940991402,3.28689275797e-09,6.9168711557e-12,7.64557098187e-11,6.41735597995e-09
15486,72GsmIyxX1,Scratchy,8.00484,7.16056e-23,263.94216,246.94275,0.17969,259.41237,0.0,0.0,1129298850.17,H1:GDS-CALIB_STRAIN,1.6035776873e-10,1.22861374408e-08,9.74338050241e-08,1.7406315278e-09,1.49601237354e-06,5.20020471129e-09,3.28810062511e-10,2.59965471372e-09,5.22353857946e-08,3.26523841068e-05,2.09402769542e-05,3.35838662435e-10,7.02180358303e-08,1.73492651356e-06,2.62707355869e-10,0.999940812588,6.13231576629e-10,2.85436035918e-10,1.01404200592e-08,2.10326106753e-06
15488,lgcEQaINh4,Scratchy,8.29463,7.51454e-23,263.94216,289.0169,0.14062,175.26405,0.0,0.0,1128879286.08,H1:GDS-CALIB_STRAIN,8.12644507242e-10,1.86955674053e-06,3.24638961047e-07,1.94973495127e-08,9.2587506515e-06,2.32055370475e-08,4.21390069505e-07,3.65504746469e-07,4.09546009905e-06,2.51172295975e-05,3.68552605323e-06,3.00716762602e-09,8.58998916442e-09,6.37357106825e-06,1.09722293473e-08,0.999940514565,5.58701174214e-09,3.58363949626e-10,5.31895505418e-09,7.90051035438e-06
15489,1VeuXzVgfR,Scratchy,9.24493,8.55535e-23,261.19331,242.61188,1.11328,237.80814,0.0,0.0,1130084437.62,H1:GDS-CALIB_STRAIN,1.98419849995e-10,2.85606233774e-07,1.10412592846e-07,3.704265783e-09,2.10660846278e-06,1.01646593365e-08,1.13767795185e-08,1.95888304688e-07,4.76909406188e-07,3.09831448249e-05,1.07928981379e-05,6.75440259279e-10,6.43839026537e-09,9.15948589864e-07,1.13027387449e-09,0.999940276146,5.02664310176e-09,3.02985969647e-11,2.99202307374e-09,1.37871047627e-05
15490,OaSNtJN4r4,Scratchy,8.04806,7.25985e-23,263.94216,269.42269,0.56055,214.45248,0.0,0.0,1129060056.3,H1:GDS-CALIB_STRAIN,1.82123899295e-11,2.77400236115e-08,1.09771853829e-08,7.0129435592e-10,6.19502458221e-08,3.86395776486e-10,3.92189702936e-09,1.45380326444e-07,2.98717418445e-06,5.52123383386e-05,1.11220458621e-06,2.91717865142e-11,1.92708321523e-10,3.84096239259e-08,1.64789404344e-10,0.999940037727,2.23959101264e-10,7.00964297457e-13,1.89179805155e-09,3.86991189316e-07
15491,8ErhOESEbn,Scratchy,8.86024,5.86916e-23,206.40207,3304.31169,1.22363,6591.73832,0.0,0.0,1130081149.87,H1:GDS-CALIB_STRAIN,3.04278408025e-10,3.15218727565e-07,6.69805956477e-07,8.67151239703e-09,6.23660071142e-07,1.31207560372e-08,4.71507810573e-09,1.1440132397e-08,3.72483128785e-08,4.97915643791e-05,4.71684870718e-06,2.95547974982e-10,8.00556776426e-08,4.05264336223e-06,8.62963256409e-10,0.999939262867,1.84872406273e-09,1.72395556164e-10,1.48786858389e-08,4.0670519752e-07
15492,XpjzNHjwSi,Scratchy,9.14507,5.3938e-23,251.10865,275.52181,0.22266,219.88366,0.0,0.0,1129041018.12,H1:GDS-CALIB_STRAIN,3.36078220808e-10,3.54246196821e-07,3.57563635589e-07,1.51904320234e-08,5.79988011395e-07,2.97453368603e-08,3.36853815952e-08,4.47573484053e-07,2.91427767252e-07,4.4401804189e-05,9.87977364275e-06,9.68112590094e-10,5.36805231377e-08,2.2738631742e-06,1.68798508504e-09,0.999938607216,3.05289304947e-09,1.01209297887e-10,6.99761528722e-08,2.57439432971e-06
15494,4AMyCewQYJ,Scratchy,8.18023,4.94552e-23,237.32802,1031.86615,0.22266,1660.96255,0.0,0.0,1128777014.8,H1:GDS-CALIB_STRAIN,1.61347268879e-10,1.26298589365e-08,3.19367714496e-08,1.69847280684e-09,2.22036896957e-06,7.90656040639e-10,9.16215814328e-09,3.25748672481e-08,4.30399813922e-06,5.49713040527e-05,6.66542177896e-07,1.4068263221e-10,1.91365501223e-09,2.05518944085e-07,3.13872750013e-09,0.999937415123,2.28294272375e-10,7.40385075297e-13,4.31319341354e-10,1.08523572351e-07
15495,i0W1YLmQaK,Scratchy,8.97352,6.68836e-23,169.15044,190.18239,0.19727,119.09701,0.0,0.0,1128700677.71,H1:GDS-CALIB_STRAIN,1.64049641926e-11,3.3333861893e-08,1.17216750084e-07,2.77906586632e-09,1.13512696771e-05,1.02550157255e-09,1.18795249193e-08,2.11668016448e-08,1.75125464352e-07,4.08138403145e-05,9.43839495449e-06,2.21308679715e-10,6.25925533626e-10,9.07854257548e-07,2.91294699473e-09,0.999936938286,1.30122079778e-09,4.69929040126e-10,1.13742848473e-09,1.93225488943e-07
15497,dKVmuF4v8m,Scratchy,7.73655,5.50526e-23,183.48056,191.48357,0.20703,109.55987,0.0,0.0,1130080337.65,H1:GDS-CALIB_STRAIN,2.73469111939e-11,5.78945735796e-09,6.86737866573e-09,4.2556083657e-10,2.34120998357e-05,1.71094166612e-10,2.87823831435e-09,1.39551534772e-08,1.25253041006e-06,3.85815910704e-05,8.72425516718e-07,2.68475536941e-11,1.69453357596e-11,1.25408528007e-08,3.75403752528e-09,0.999935805798,2.10031575465e-10,6.05214256532e-14,1.65874269615e-12,4.58664111136e-08
15498,j0Xfg7l4LR,Scratchy,8.97671,4.91169e-23,194.05817,208.23927,0.28906,196.90836,0.0,0.0,1129316774.55,H1:GDS-CALIB_STRAIN,3.66884383984e-10,1.32647627993e-07,2.45219155204e-07,1.19531984311e-08,7.11115148988e-07,7.07223568597e-09,2.36798651798e-08,7.88977345678e-08,4.65894828494e-07,4.8798359785e-05,1.23253976199e-05,6.15708484197e-10,2.39057236229e-08,9.13904443678e-07,5.87405901697e-09,0.999935805798,2.43411579781e-09,2.25238175333e-10,1.14212781455e-08,4.08781431815e-07
15501,yoKMQUwJKv,Scratchy,10.18698,6.35522e-23,212.58041,233.02175,1.11328,287.25436,0.0,0.0,1128870403.15,H1:GDS-CALIB_STRAIN,1.47869628868e-12,2.19744916707e-10,1.05570041598e-09,5.02009156467e-10,3.64515138074e-08,6.88297807638e-10,1.72197062165e-10,8.08711375644e-10,2.63776511744e-09,6.6260312451e-05,5.62845059449e-09,4.48367254782e-12,6.76080996742e-11,1.67620214597e-07,8.41895303472e-12,0.999933540821,6.2204043999e-12,1.18070118027e-13,4.1052738986e-10,1.0886018309e-08
15502,zIoXfzCvhT,Scratchy,11.89228,6.70488e-23,224.30366,240.93107,1.32422,271.43571,0.0,0.0,1129050561.63,H1:GDS-CALIB_STRAIN,1.08892705963e-09,7.3891804675e-08,1.30637488382e-07,6.89871137993e-09,6.22732727606e-07,9.63199298099e-09,4.66719818348e-09,1.56681796426e-08,1.77898400011e-07,4.15299327869e-05,2.17609067477e-05,7.50368933655e-10,2.1083448587e-07,9.57094698606e-07,3.1290610103e-09,0.999933183193,1.88447457639e-09,3.3494562679e-10,9.40579969466e-09,1.27699240693e-06
15504,2D6niVhUbj,Scratchy,7.54419,4.52429e-23,212.58041,179.91338,0.16992,140.25658,0.0,0.0,1129064041.08,H1:GDS-CALIB_STRAIN,9.85316158091e-14,2.03166083956e-09,2.83712786597e-09,5.62469903986e-10,1.46061647683e-05,5.98947169639e-10,8.31161361958e-09,1.74886910509e-11,4.62237637056e-10,2.96688176604e-06,1.51164215367e-07,5.88440624352e-12,1.64572758199e-10,5.11996331625e-05,1.49491721085e-11,0.999931037426,2.67698068573e-11,1.21464990843e-11,4.05341940568e-11,1.41113398744e-09
15506,qqxmwu23CR,Scratchy,8.77422,6.29577e-23,193.10961,222.51528,0.21875,138.42984,0.0,0.0,1130080343.91,H1:GDS-CALIB_STRAIN,1.44108155964e-10,1.12581244593e-06,6.1517175709e-07,2.05956318666e-09,8.44161604618e-07,3.03778202593e-09,2.00495158253e-08,8.84105304522e-07,1.50171240421e-06,3.15740217047e-05,2.49861623161e-05,1.48628762076e-10,6.04017591499e-09,6.02276202244e-08,6.31489172065e-09,0.999930024147,8.67157734508e-10,1.07195696764e-10,7.33650085127e-10,8.36157687445e-06
15508,D9uPXyX0GV,Scratchy,9.16693,7.8173e-23,171.21339,190.18239,0.1875,119.09701,0.0,0.0,1128781876.78,H1:GDS-CALIB_STRAIN,2.47347697879e-10,4.47056066832e-07,1.7484134105e-06,6.14592465809e-09,2.2536285087e-06,8.32694269093e-09,5.15109244148e-09,1.87000637197e-08,6.98529447618e-08,5.39178545296e-05,1.47261025631e-05,2.88938373227e-10,6.34450501025e-08,8.9461832431e-07,3.61191410114e-09,0.999925434589,2.27229501881e-09,2.50297726989e-10,2.03574557212e-09,3.94762707856e-07
15509,uKax1ObnO2,Scratchy,9.70782,6.49397e-23,171.21339,208.23927,0.24024,196.90836,0.0,0.0,1129064040.17,H1:GDS-CALIB_STRAIN,2.6989191047e-13,9.61929824683e-09,1.33415099413e-07,3.74679093307e-10,1.60209685873e-06,7.60230656205e-10,5.62103863455e-10,1.87889467873e-10,1.16969927078e-08,7.03600599081e-05,1.11060929342e-08,3.19789702531e-12,1.10238727868e-11,3.13594000545e-06,6.62381434424e-12,0.999924719334,3.3859682419e-11,4.56533465545e-13,1.52998572145e-10,6.53050413746e-09
15511,dWGY6PnJDd,Scratchy,8.29527,5.65444e-23,163.10454,125.90846,0.59375,219.01437,0.0,0.0,1130505880.05,H1:GDS-CALIB_STRAIN,8.74842309462e-15,1.29088323364e-10,2.98427393908e-10,8.61606730407e-10,1.27443769316e-07,6.60631549465e-11,1.5851868429e-10,3.9619982295e-10,8.68903260454e-09,7.52564374125e-05,5.08399877752e-10,1.23513178851e-13,3.42673751787e-14,1.97753550424e-07,5.75560345911e-12,0.99992442131,1.0807906653e-11,2.72435653748e-15,4.14093293075e-13,1.41127396228e-11
